tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments
1961464300,sickkk، دوو ڕۆژە هاوین دەستی پێکردووە و لە ئێستاوە دەمژێت!,worry,Hend_xo,"sickkk, it's been two days since summer started and it suck already!","sickkk, it's been two days since summer started and it suck already!",نیگەران
1961465084,ئەوە ئەم کەشوهەوای شێدارە...,sadness,napalmkristi,@MattyP_654  it's this damp weather...,it's this damp weather...,دڵتەنگ
1961465152,تا ئێستا چوویتە چێشتخانەیەک کە زیاتر لە ٢٠٠ شت لە مینیوەکەیدایە؟ بڕیاری نانخواردنی نیوەڕۆ نابێت بەم شێوەیە قورس بێت,worry,shawnaelacy,Ever been to a restaurant with over 200 items on the menu?  Lunch decision shouldn't be this hard,Ever been to a restaurant with over 200 items on the menu? Lunch decision shouldn't be this hard,نیگەران
1961465303,دەزانم.. دەممژم.. من وەستایەکی دواخستنم ... ئێوە بەبێ من زۆر خۆشی نابەن,sadness,HappyTwilighter,@scarletty24 i know.. i suck.. i'm a master procrastinator  ... you guys don't have too much fun without me,i know.. i suck.. i'm a master procrastinator ... you guys don't have too much fun without me,دڵتەنگ
1961465481,کۆتا ڕۆژی پشوو... سبەی دەگەڕێینەوە سەر کارەکەم,sadness,bengalsgirl85,last day off... back to work tomorrow,last day off... back to work tomorrow,دڵتەنگ
1961465500,ئینتەرنێتەکەم لە وەک پۆلی ٩ زۆر خێرا بوو، مردنەکەی,worry,micahspear,"@jenmussari my internet in like 9th grade was so fast, its dieing out","my internet in like 9th grade was so fast, its dieing out",نیگەران
1961465794,ئای نیوەڕۆ؟ نازانم دەتوانم ئەو یەکە دروست بکەم...تەنها ٣٠ خولەکم دەست دەکەوێت بۆ نانخواردنی نیوەڕۆ,worry,shortglide,@diamondhead94 oh the noon? I don't know if I can make that one...I only get 30 min for lunch,oh the noon? I don't know if I can make that one...I only get 30 min for lunch,نیگەران
1961465985,ببورن کە هەڵگری هەواڵی ناخۆش بووم.,worry,lumpuckaroo,@denise_richards sorry to be the bearer of bad news.,sorry to be the bearer of bad news.,نیگەران
1961466219,ئەمڕۆ کۆرپەکەم دادەخرێت,neutral,rincon4rafa,My baby gets her shuts today,My baby gets her shuts today,ئاسایی
1961472838,خۆزگە لە ئێستادا لە کەنار دەریایەک بوومایە!!,sadness,abjo17,wishing i was on a beach right now!!,wishing i was on a beach right now!!,دڵتەنگ
1961472946,ڕۆیشتن بە بەچکە جرجەکان لە ناوەندی شار. هەروەها نهێنی پشیلە ونبووەکە چارەسەر بوو: نزیکەی دوو ڕۆژ خۆی لە ژێرزەمینێکدا قفڵ کرد.,worry,ciaobambini,"Walking the puppies downtown. Also, mystery of missing cat solved: he  locked himself in basement for nearly two days.","Walking the puppies downtown. Also, mystery of missing cat solved: he locked himself in basement for nearly two days.",نیگەران
1961473722,من گوێم لێیە یا.,happiness,melissakeyes,@OakMonster I hear ya.,I hear ya.,بەختەوەر
1961473785,زۆر بێزارم، بەڕاستی نازانم چی بکەم!,empty,kellyfullagar,"I am so bored, i really don't know what to do!","I am so bored, i really don't know what to do!",بەتاڵ
1961473830,you@snapplynn خۆزگە ئەوە تویتەکەت بوایە دوای ئەوەی فۆڵۆویت کردم.,neutral,TaylorFox,you@snapplynn Wish that would have been your tweet after you followed me.,you@snapplynn Wish that would have been your tweet after you followed me.,ئاسایی
1961474156,قوتابخانەی Ugggh ئەوەندە بێزارکەر و بێزارکەرە! من ناتوانم چاوەڕێ بکەم ئەمساڵ تەواو بێت. ئەوەندە سترێس -.= من دەبێ ئەمڕۆ لە ماڵەوە بمێنمەوە....,neutral,peetahh,Ugggh school is so boring! I cant wait for this year to be over. So stressed -.= i shoulda stayed home today....,Ugggh school is so boring! I cant wait for this year to be over. So stressed -.= i shoulda stayed home today....,ئاسایی
1961474488,کۆترێکی دڵخۆش نییە,sadness,GemmaHarvey,Is not a happy bunny,Is not a happy bunny,دڵتەنگ
1961474612,تواوەتەوە ڕەنگە ٢ ئینج چوارگۆشە پێست. بۆ ماوەی یەک دوو خولەک لە ژێر ئاوی سارددا ڕاکردنی و پاشان سەهۆڵبەندان تا سەهۆڵەکە دەتوێتەوە. ئێستا، ئازاری هەیە,sadness,ericpratum,"@Lesley_M Melted maybe 2 square inches of skin. Ran it under cold water for a min or two and then iced until the ice melted. Now, hurts","Melted maybe 2 square inches of skin. Ran it under cold water for a min or two and then iced until the ice melted. Now, hurts",دڵتەنگ
1961475142,Tbh نەبوونی کرێدت لە مۆبایلەکەتدا sux. من ناتوانم تەنانەت نامە بۆ خەڵک بزانم چی ڕوودەدات، وەک ئەوەی بە تەواوی grrrsville,sadness,Agapw,"Tbh having no credit in your phone sux. i cant even text people to see what's happening, like its totally grrrsville","Tbh having no credit in your phone sux. i cant even text people to see what's happening, like its totally grrrsville",دڵتەنگ
1961475223,بەڕاستی دەستم کردووە بە سەرگێژخواردن. گەشتێک لە فلیپین ئەنجام بدە؟ بۆیە هەستمان بەو خۆشییە دەکرد کە دەمانزانی هەوڵەکانمان شایانی ئەوەن!,worry,erkagarcia,@tommcfly I'm starting to get really dizzy. Do a tour in the Philippines?  So we'd feel the bliss of knowing our efforts were worth it!,I'm starting to get really dizzy. Do a tour in the Philippines? So we'd feel the bliss of knowing our efforts were worth it!,نیگەران
1961475231,من زۆر سترێسم هەیە. ئایا هەر شتێک باشتر دەبێت *ئاه*,worry,DelFliiShabazzi,im so stressed out.  will anything get any better *sigh*,im so stressed out. will anything get any better *sigh*,نیگەران
1961475682,دانگ دەبوو لە هەڵبژاردە خەیاڵییەکانمدا لەگەڵیدا گیر بخۆم,neutral,JenInFL,@PGATOUR Dang I should have stuck with him in my fantasty picks,Dang I should have stuck with him in my fantasty picks,ئاسایی
1961475719,#3wordsaftersex ئۆو، فەرش دەسوتێت,worry,jenzthename,"#3wordsaftersex  Ow, rug burns","#3wordsaftersex Ow, rug burns",نیگەران
1961475795,ئایا لە شوێنی کارەکەم دڵتەنگ دەبێت cus bindz و j خەریکی قسەکردنن و ڕێگەم پێنادەن بچمە بازاڕکردنی بێ باج!,worry,Mincess,Is getting upset at work cus bindz and j are being bullies  and they won't let me go duty free shopping!,Is getting upset at work cus bindz and j are being bullies and they won't let me go duty free shopping!,نیگەران
1961475840,حەزم لە هەندێک ماکارۆنی و پەنیر بوو تکایە....نا؟,empty,much_fitta,i would like some macaroni and cheese please....no?,i would like some macaroni and cheese please....no?,بەتاڵ
1961476247,پڕۆژەکان دەمژن,hate,Alex1014,projects suck,projects suck,ڕق
1961476298,ڕۆیشتن بە بەچکە جرجەکان لە ناوەندی شار. هەروەها نهێنی پشیلە ونبووەکە چارەسەر بوو: نزیکەی دوو ڕۆژ خۆی لە ژێرزەمینەکەدا شاردەوە.,relief,ciaobambini,"Walking the puppies downtown. Also, mystery of missing cat solved: he hid himself in the basement for nearly two days.","Walking the puppies downtown. Also, mystery of missing cat solved: he hid himself in the basement for nearly two days.",ئارام
1961477134,ئینسێریای سەرەتایی زەبەلاح بۆ ئەوەی دوای وادەیەک خۆت بخاتە سەر کار,boredom,reetu_das,The gigantic initial inertial to get oneself to work after a deadline,The gigantic initial inertial to get oneself to work after a deadline,بێزار
1961477216,هەست دەکات بەتەواوی بەم #montezuma #iphone,sadness,hash_iphone,@MrsWilliams @Timperator fï¿½hlt sich ganz so an #montezuma #iphone,fï¿½hlt sich ganz so an #montezuma #iphone,دڵتەنگ
1961477568,ئاى خواية كيان. .تکایە برایانی جۆناس لە مانگی نۆڤەمبەردا بەروارێکی زیادە لە دوبلین زیاد بکەن! من هەوڵمدا 2 بلیت وەربگرم بەڵام dey فرۆشرا.,worry,Ox_Smarlene_xO,omg. .please jonas brothers add an extra date in dublin in november! i tried 2 get tickets but dey were sold out.,omg. .please jonas brothers add an extra date in dublin in november! i tried 2 get tickets but dey were sold out.,نیگەران
1961477617,بەڵێ...پێدەچێت ئەوە...ببورە abt nt gettin in contact.. was hectic,worry,theanand,@rammohanr Yea...looks like it is...sorry abt nt gettin in touch..was hectic,Yea...looks like it is...sorry abt nt gettin in touch..was hectic,نیگەران
1961477649,پێم وایە بەم ڕێژەیە.. تا کاتژمێر ٤ لە پۆلدا دەبم... ئاهێک.,worry,judymunoz,I think at this rate.. Ill be in class until 4... Sigh.,I think at this rate.. Ill be in class until 4... Sigh.,نیگەران
1961477820,نەخێر!!!!!!!!!!!!! بۆچی لە مانگی تەمموزدا؟ من دەگەڕێمەوە ماڵەوە NOOOOOOOOOOO!!!!!!!!!,worry,courtSchenkl,@THEBFOUNDATION NOOOOOOO!!!!!!!!!!!!! why in july? im gonna be back home  NOOOOOOOOOOO!!!!!!!!!,NOOOOOOO!!!!!!!!!!!!! why in july? im gonna be back home NOOOOOOOOOOO!!!!!!!!!,نیگەران
1961477992,لە کۆترێکی گەردن سووردا بە ڕواڵەت.,neutral,aliciabandee,At a redneck hoe down apparently.,At a redneck hoe down apparently.,ئاسایی
1961478310,خۆزگە بتوانێت ئەم شتە دانگە چاک بکاتەوە!!!,worry,bunny_p,@belfair_rocks I WISH he could fix this dang thing!!!,I WISH he could fix this dang thing!!!,نیگەران
1961478356,ئەوە ساڵی دووەمم دەبێت کە لەوێ نابم,sadness,Gend0,it will be my second year that i will not be there,it will be my second year that i will not be there,دڵتەنگ
1961478547,من بیری U,sadness,veritto,@FRANK_URQUIDEZ I MISS U,I MISS U,دڵتەنگ
1961478634,تەنها خەریکە خواردن دەخۆم، خواردنی هیندی دروستکراوی ماڵەوە boak x ە,neutral,lucieoliverx,"Just about to eat, home made indian food is boak  x","Just about to eat, home made indian food is boak x",ئاسایی
1961478769,لێرەدا ئەوەندە ساردە! وەرگرتنی ساردی,worry,InSweet,So cold in here!  getting the chill,So cold in here! getting the chill,نیگەران
1961478807,دڵتەنگم دەکات کاتێک مۆبایلەکانی خەڵک نەخۆشن,worry,megan_frazier_,it makes me sad when people phones are sick,it makes me sad when people phones are sick,نیگەران
1961479003,ئاو لە ڕاستیدا ئەوە بوو کە سەرەتا خوێندبوومەوە,surprise,halbpro,@kadders Aw  it was actually what I read at first,Aw it was actually what I read at first,سوپرایز
1961479029,سەیرکە چیم وت....کەسێک. لە ڕاستیدا dont. نەخێر، بیکە. نەخێر. بەڵێ. نه‌خێر به‌ڵێ. نەخێر. UGH من نازانم.,worry,devonanne21,"@kayleeperry look at what i said to....someone. actually dont. no, do it. dont. yes. no.yes. no. UGH i dont know.","look at what i said to....someone. actually dont. no, do it. dont. yes. no.yes. no. UGH i dont know.",نیگەران
1961479263,نەخێر خۆزگە. تەنها ڤانێک کە بە دەوریدا دێت. بیری ئەومان دەکرد,surprise,chrissyhammond,@lpostlethwaite no I wish. Just a van that comes round. We missed him,no I wish. Just a van that comes round. We missed him,سوپرایز
1961480057,وە تۆپی باسکەم تەختە و جاڵجاڵۆکەیەکی گەورە لەناو گچکەی شەقامەکەمدا هەبوو ئێستا خۆر چووەتە ژوورەوە FML.,hate,oneofthosefaces,And my basketball is flat and there was a massive spider in my pavement chalks  Now the sun has gone in. FML.,And my basketball is flat and there was a massive spider in my pavement chalks Now the sun has gone in. FML.,ڕق
1961480343,بیرت دەکەم,worry,tom1990,@fish134 miss you,miss you,نیگەران
1961480373,نەفرەت من بەڕاستی تێگەیشتم! پێم وایە زۆرم پێچوو بۆ وەڵامدانەوە خخخخ,surprise,seanpeterjohn,@jamie_oliver damn i got it right! i suppose i took to long to reply  lol,damn i got it right! i suppose i took to long to reply lol,سوپرایز
1961480375,بۆچی هەمیشە یەک خولەک پێش ئەوەی بڕیارە زەنگەکەم لێبدرێت لە خەو هەڵدەستم؟؟,worry,NeciaLiz,why do I always wake up ONE minute before my alarm is scheduled to go off??,why do I always wake up ONE minute before my alarm is scheduled to go off??,نیگەران
1961480390,43416 زۆر بیرت دەکەم دڵم ئازاری هەیە بەبێ تۆ bub http://is.gd/Ja9I...,sadness,secrettweet3,43416 I miss you so much my heart is aching without you bub  http://is.gd/Ja9I,43416 I miss you so much my heart is aching without you bub http://is.gd/Ja9I,دڵتەنگ
1961480516,زۆر بەهێز بوون لەگەڵ بڕین و پەشیمان بوون لە لابردنی زۆرێک لە گوڵی خەیار لە ڕووەکی خەیار.,sadness,chantelmathias,being far too vigorous with pruning and regretting the removal of too many cucumber flowers off cucumber plant.,being far too vigorous with pruning and regretting the removal of too many cucumber flowers off cucumber plant.,دڵتەنگ
